filename	acq_time
meg/sub-Z430_ses-vowels_task-vowels_run-01_meg.fif	1923-09-03T11:40:06.893276Z
meg/sub-Z430_ses-vowels_task-vowels_run-02_meg.fif	1923-09-03T11:59:53.781786Z
