filename	acq_time
meg/sub-R0071_ses-vowels_task-vowels_run-01_meg.fif	1917-12-21T11:44:29.648550Z
meg/sub-R0071_ses-vowels_task-vowels_run-02_meg.fif	1917-12-21T12:01:05.158605Z
meg/sub-R0071_ses-vowels_task-vowels_run-03_meg.fif	1917-12-21T12:13:25.493638Z
meg/sub-R0071_ses-vowels_task-vowels_run-04_meg.fif	1917-12-21T12:28:48.760641Z
